FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.13932486,13932486,POINT (16.462638242814826 48.29319872537455),Gerasdorf Dr.-Theodor-Körner-Gasse,Gerasdorf Dr.-Theodor-Körner-Gasse,511,,3,https://anachb.vor.at?P=SQ&input=Gerasdorf%20bei%20Wien%20Dr.-Theodor-Körner-Gasse&start=1,
OEFFHALTESTOGD.13932487,13932487,POINT (16.46193754226494 48.29278632543654),Gerasdorf Dr.-Theodor-Körner-Gasse,Gerasdorf Dr.-Theodor-Körner-Gasse,511,,3,https://anachb.vor.at?P=SQ&input=Gerasdorf%20bei%20Wien%20Dr.-Theodor-Körner-Gasse&start=1,
OEFFHALTESTOGD.13932488,13932488,POINT (16.528367778861956 48.08403100219836),Rauchenwarth Kirchenplatz,Rauchenwarth Kirchenplatz,"221,272",,3,https://anachb.vor.at?P=SQ&input=Rauchenwarth%20Kirchenplatz&start=1,
OEFFHALTESTOGD.13932489,13932489,POINT (16.528062378304295 48.08410900268389),Rauchenwarth Kirchenplatz,Rauchenwarth Kirchenplatz,"221,272",,3,https://anachb.vor.at?P=SQ&input=Rauchenwarth%20Kirchenplatz&start=1,
OEFFHALTESTOGD.13932490,13932490,POINT (16.31066107801428 48.08283087827958),Wiener Neudorf Martonygasse,Wiener Neudorf Martonygasse,"2,214",,3,https://anachb.vor.at?P=SQ&input=Wiener%20Neudorf%20Martonygasse&start=1,
OEFFHALTESTOGD.13932491,13932491,POINT (16.310620812889727 48.082830869345585),Wiener Neudorf Martonygasse,Wiener Neudorf Martonygasse,"2,214",,2,https://anachb.vor.at?P=SQ&input=Wiener%20Neudorf%20Martonygasse&start=1,
OEFFHALTESTOGD.13932492,13932492,POINT (16.472735014471503 48.0021288216048),Mitterndorf/Fischa Grenzgasse,Mitterndorf/Fischa Grenzgasse,"222,226,AST",,3,https://anachb.vor.at?P=SQ&input=Mitterndorf%20an%20der%20Fischa%20Grenzgasse&start=1,
OEFFHALTESTOGD.13932493,13932493,POINT (16.465369044291165 48.29500962441375),Gerasdorf Westliche Scheunenstraße,Gerasdorf Westliche Scheunenstraße,"510,511",,3,https://anachb.vor.at?P=SQ&input=Gerasdorf%20bei%20Wien%20Westliche%20Scheunenstraße&start=1,
OEFFHALTESTOGD.13932494,13932494,POINT (16.465584644685116 48.29509322446981),Gerasdorf Westliche Scheunenstraße,Gerasdorf Westliche Scheunenstraße,"510,511,512",,3,https://anachb.vor.at?P=SQ&input=Gerasdorf%20bei%20Wien%20Westliche%20Scheunenstraße&start=1,
OEFFHALTESTOGD.13932495,13932495,POINT (16.44088994484971 48.29617503319424),Gerasdorf Grenzweg,Gerasdorf Grenzweg,510,,3,https://anachb.vor.at?P=SQ&input=Gerasdorf%20bei%20Wien%20Grenzweg&start=1,
OEFFHALTESTOGD.13932496,13932496,POINT (16.360306612996915 48.22074016940285),Bauernfeldplatz (Liechtensteinstraße),Bauernfeldplatz (Liechtensteinstraße),40A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Bauernfeldplatz&start=1,
OEFFHALTESTOGD.13932497,13932497,POINT (16.27740111201802 48.196638269913834),Hochsatzengasse,Hochsatzengasse,"49,52",,1,https://anachb.vor.at?P=SQ&input=Wien%20Hochsatzengasse&start=1,
OEFFHALTESTOGD.13932498,13932498,POINT (16.276826212259508 48.19663826975729),Hochsatzengasse,Hochsatzengasse,47A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hochsatzengasse&start=1,
OEFFHALTESTOGD.13932499,13932499,POINT (16.27661061188138 48.1970155694843),Hochsatzengasse,Hochsatzengasse,"49,52",,1,https://anachb.vor.at?P=SQ&input=Wien%20Hochsatzengasse&start=1,
OEFFHALTESTOGD.13932500,13932500,POINT (16.2791708126094 48.20135656995923),"Baumgartner Friedhof, 3. Tor","Baumgartner Friedhof, 3. Tor",47A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Baumgartner%20Friedhof,%203.%20Tor&start=1",
OEFFHALTESTOGD.13932501,13932501,POINT (16.27897311256142 48.20148836926506),"Baumgartner Friedhof, 3. Tor","Baumgartner Friedhof, 3. Tor",47A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Baumgartner%20Friedhof,%203.%20Tor&start=1",
OEFFHALTESTOGD.13932502,13932502,POINT (16.405105613131212 48.19317116976921),Baumgasse,Baumgasse,80A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Baumgasse&start=1,
OEFFHALTESTOGD.13932503,13932503,POINT (16.362705112400608 48.25952106984765),"Nußdorf, Beethovengang","Nußdorf, Beethovengang",D,,1,"https://anachb.vor.at?P=SQ&input=Wien%20Nußdorf,%20Beethovengang&start=1",
OEFFHALTESTOGD.13932504,13932504,POINT (16.36277701202734 48.25977226935751),"Nußdorf, Beethovengang","Nußdorf, Beethovengang",D,,1,"https://anachb.vor.at?P=SQ&input=Wien%20Nußdorf,%20Beethovengang&start=1",
OEFFHALTESTOGD.13932505,13932505,POINT (16.36253441240866 48.25950316965679),"Nußdorf, Beethovengang","Nußdorf, Beethovengang",38B,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Nußdorf,%20Beethovengang&start=1",
OEFFHALTESTOGD.13932506,13932506,POINT (16.360423412155516 48.174328269502254),Belgradplatz,Belgradplatz,7A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Belgradplatz&start=1,
OEFFHALTESTOGD.13932507,13932507,POINT (16.358519012347863 48.17403476945202),Belgradplatz (Gußriegelstraße),Belgradplatz (Gußriegelstraße),7A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Belgradplatz&start=1,
OEFFHALTESTOGD.13932508,13932508,POINT (16.328488313063723 48.24908386959464),Bellevuestraße (Windhabergasse),Bellevuestraße (Windhabergasse),39A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Bellevuestraße&start=1,
OEFFHALTESTOGD.13932509,13932509,POINT (16.328362512336287 48.24828236948027),Bellevuestraße (Sieveringer Straße),Bellevuestraße (Sieveringer Straße),39A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Bellevuestraße&start=1,
OEFFHALTESTOGD.13932510,13932510,POINT (16.387058413073063 48.26273256954558),"Jedlesee, Bellgasse","Jedlesee, Bellgasse",34A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Jedlesee,%20Bellgasse&start=1",
OEFFHALTESTOGD.13932511,13932511,POINT (16.38691471247473 48.26252326932524),"Jedlesee, Bellgasse","Jedlesee, Bellgasse",34A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Jedlesee,%20Bellgasse&start=1",
OEFFHALTESTOGD.13932512,13932512,POINT (16.37166131238132 48.189955269815925),Belvederegasse,Belvederegasse,13A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Belvederegasse&start=1,
OEFFHALTESTOGD.13932513,13932513,POINT (16.439529012574745 48.230028270031966),Benatzkygasse,Benatzkygasse,93A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Benatzkygasse&start=1,
OEFFHALTESTOGD.13932514,13932514,POINT (16.439708712024494 48.2298786694008),Benatzkygasse,Benatzkygasse,93A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Benatzkygasse&start=1,
OEFFHALTESTOGD.13932515,13932515,POINT (16.361555313004587 48.21822036990626),Berggasse,Berggasse,40A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Berggasse&start=1,
OEFFHALTESTOGD.13932516,13932516,POINT (16.36191461259159 48.21791506952538),Berggasse,Berggasse,40A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Berggasse&start=1,
OEFFHALTESTOGD.13932517,13932517,POINT (16.257144112147614 48.2024642694436),Bergmillergasse (Hüttelbergstraße),Bergmillergasse (Hüttelbergstraße),"43B,52A,52B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Bergmillergasse&start=1,
OEFFHALTESTOGD.13932518,13932518,POINT (16.256816170497206 48.20114109797366),Bergmillergasse,Bergmillergasse,"43B,450,451,49A,50A,50B,52A,52B,N49",,3,https://anachb.vor.at?P=SQ&input=Wien%20Bergmillergasse&start=1,
OEFFHALTESTOGD.13932519,13932519,POINT (16.336132912633268 48.21482046980222),Yppengasse,Yppengasse,44,,1,https://anachb.vor.at?P=SQ&input=Wien%20Yppengasse&start=1,
OEFFHALTESTOGD.13932520,13932520,POINT (16.335198712343747 48.214616969468366),Yppengasse,Yppengasse,44,,1,https://anachb.vor.at?P=SQ&input=Wien%20Yppengasse&start=1,
OEFFHALTESTOGD.13932521,13932521,POINT (16.40750411313042 48.249711969433406),Theodor-Körner-Gasse,Theodor-Körner-Gasse,33A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Theodor-Körner-Gasse&start=1,
OEFFHALTESTOGD.13932522,13932522,POINT (16.363585512051316 48.17410666955839),Fernkorngasse,Fernkorngasse,7A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Fernkorngasse&start=1,
OEFFHALTESTOGD.13932523,13932523,POINT (16.40606681295821 48.281238069333234),Bernreiterplatz (Jedlersdorfer Straße),Bernreiterplatz (Jedlersdorfer Straße),"30A,32A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Bernreiterplatz&start=1,
OEFFHALTESTOGD.13932524,13932524,POINT (16.423673813173437 48.16713316979782),Fickeysstraße,Fickeysstraße,"11,71,D",,1,https://anachb.vor.at?P=SQ&input=Wien%20Fickeysstraße&start=1,
OEFFHALTESTOGD.13932525,13932525,POINT (16.42468891213518 48.16593486964576),Fickeysstraße (Betriebsbhf. Simmering),Fickeysstraße (Betriebsbhf. Simmering),"11,71",,1,https://anachb.vor.at?P=SQ&input=Wien%20Fickeysstraße&start=1,
OEFFHALTESTOGD.13932526,13932526,POINT (16.42367381236791 48.166953369740206),Fickeysstraße,Fickeysstraße,"11,71,D",,1,https://anachb.vor.at?P=SQ&input=Wien%20Fickeysstraße&start=1,
OEFFHALTESTOGD.13932527,13932527,POINT (16.39738011267126 48.1523741700247),Filmteichstraße,Filmteichstraße,68A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Filmteichstraße&start=1,
OEFFHALTESTOGD.13932528,13932528,POINT (16.49791051272612 48.173495669255644),Finsterbuschstraße Nord,Finsterbuschstraße Nord,92B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Finsterbuschstraße%20Nord&start=1,
OEFFHALTESTOGD.13932529,13932529,POINT (16.497811713355535 48.17341776998804),Finsterbuschstraße Nord,Finsterbuschstraße Nord,92B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Finsterbuschstraße%20Nord&start=1,
OEFFHALTESTOGD.13932530,13932530,POINT (16.480456313422337 48.222733169734155),Löschniggasse,Löschniggasse,"84A,97A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Löschniggasse&start=1,
OEFFHALTESTOGD.13932531,13932531,POINT (16.48049221278645 48.222822969428314),Löschniggasse,Löschniggasse,84A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Löschniggasse&start=1,
OEFFHALTESTOGD.13932532,13932532,POINT (16.42934211266148 48.18257666937325),1. Haidequerstraße Mitte,1. Haidequerstraße Mitte,72A,,2,https://anachb.vor.at?P=SQ&input=Wien%201.%20Haidequerstraße%20Mitte&start=1,
OEFFHALTESTOGD.13932533,13932533,POINT (16.429027712460638 48.1824149696181),1. Haidequerstraße Mitte,1. Haidequerstraße Mitte,"72A,76B",,2,https://anachb.vor.at?P=SQ&input=Wien%201.%20Haidequerstraße%20Mitte&start=1,
OEFFHALTESTOGD.13932534,13932534,POINT (16.447012012696746 48.19571016997624),Dammhaufengasse,Dammhaufengasse,"79A,79B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Dammhaufengasse&start=1,
OEFFHALTESTOGD.13932535,13932535,POINT (16.44711981243356 48.19579396929577),Dammhaufengasse,Dammhaufengasse,"79A,79B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Dammhaufengasse&start=1,
OEFFHALTESTOGD.13932536,13932536,POINT (16.343202712700652 48.142466569717065),Pfarrgasse/Traviatagasse,Pfarrgasse/Traviatagasse,"67A,67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Pfarrgasse/Traviatagasse&start=1,
OEFFHALTESTOGD.13932537,13932537,POINT (16.219055512381885 48.20614026946519),Zimbagasse,Zimbagasse,"50A,50B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Zimbagasse&start=1,
OEFFHALTESTOGD.13932538,13932538,POINT (16.21773501273079 48.207720769601686),Auhof,Auhof,"50A,50B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Auhof&start=1,
OEFFHALTESTOGD.13932539,13932539,POINT (16.428363012929626 48.181402669249586),1. Haidequerstraße Süd,1. Haidequerstraße Süd,"72A,76B",,2,https://anachb.vor.at?P=SQ&input=Wien%201.%20Haidequerstraße%20Süd&start=1,
OEFFHALTESTOGD.13932540,13932540,POINT (16.42836301239395 48.18108527000955),1. Haidequerstraße Süd,1. Haidequerstraße Süd,72A,,2,https://anachb.vor.at?P=SQ&input=Wien%201.%20Haidequerstraße%20Süd&start=1,
OEFFHALTESTOGD.13932541,13932541,POINT (16.426296812201656 48.26787537010559),Giefinggasse,Giefinggasse,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Giefinggasse&start=1,
OEFFHALTESTOGD.13932542,13932542,POINT (16.229624111677754 48.12750870699355),Abzw. Kammerstein,Abzw. Kammerstein,255,,3,https://anachb.vor.at?P=SQ&input=Wien%20Abzw.%20Kammerstein&start=1,
OEFFHALTESTOGD.13932543,13932543,POINT (16.228914412573946 48.12714300705827),Abzw. Kammerstein,Abzw. Kammerstein,"249,255",,3,https://anachb.vor.at?P=SQ&input=Wien%20Abzw.%20Kammerstein&start=1,
OEFFHALTESTOGD.13932544,13932544,POINT (16.289196012515763 48.18716447005919),Fichtnergasse,Fichtnergasse,10,,1,https://anachb.vor.at?P=SQ&input=Wien%20Fichtnergasse&start=1,
OEFFHALTESTOGD.13932545,13932545,POINT (16.288755812992527 48.18710456978717),Fichtnergasse,Fichtnergasse,10,,1,https://anachb.vor.at?P=SQ&input=Wien%20Fichtnergasse&start=1,
OEFFHALTESTOGD.13932546,13932546,POINT (16.330823912163684 48.13891186965466),"Inzersdorf, Zetschegasse","Inzersdorf, Zetschegasse",65A,,2,"https://anachb.vor.at?P=SQ&input=Wien%20Inzersdorf,%20Zetschegasse&start=1",
OEFFHALTESTOGD.13932547,13932547,POINT (16.456462312665217 48.28157276991471),Lafnitzgasse,Lafnitzgasse,32A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Lafnitzgasse&start=1,
OEFFHALTESTOGD.13932548,13932548,POINT (16.456394933878087 48.28108852741475),Lafnitzgasse,Lafnitzgasse,510,,3,https://anachb.vor.at?P=SQ&input=Wien%20Lafnitzgasse&start=1,
OEFFHALTESTOGD.13932549,13932549,POINT (16.497820712596255 48.25520296957228),Oleandergasse,Oleandergasse,28A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Oleandergasse&start=1,
OEFFHALTESTOGD.13932550,13932550,POINT (16.28369831201239 48.17688626991488),Jagdschloßgasse,Jagdschloßgasse,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Jagdschloßgasse&start=1,
OEFFHALTESTOGD.13932551,13932551,POINT (16.283689312979913 48.177323470005945),Jagdschloßgasse,Jagdschloßgasse,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Jagdschloßgasse&start=1,
OEFFHALTESTOGD.13932552,13932552,POINT (16.39659851277786 48.27284416943419),Jedlersdorf (Koloniestraße),Jedlersdorf (Koloniestraße),36A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Jedlersdorf&start=1,
OEFFHALTESTOGD.13932553,13932553,POINT (16.397667512345244 48.2732208699717),Jedlersdorf (Koloniestraße),Jedlersdorf (Koloniestraße),36A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Jedlersdorf&start=1,
OEFFHALTESTOGD.13932554,13932554,POINT (16.464834612596828 48.260531869345385),Hosnedlgasse Nord,Hosnedlgasse Nord,27A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hosnedlgasse%20Nord&start=1,
OEFFHALTESTOGD.13932555,13932555,POINT (16.403461712859713 48.27419536951474),Trillergasse,Trillergasse,"36A,36B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Trillergasse&start=1,
OEFFHALTESTOGD.13932556,13932556,POINT (16.40277001223796 48.27406986969313),Trillergasse,Trillergasse,36A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Trillergasse&start=1,
OEFFHALTESTOGD.13932557,13932557,POINT (16.403937812084113 48.27351376940152),Trillergasse,Trillergasse,36B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Trillergasse&start=1,
OEFFHALTESTOGD.13932558,13932558,POINT (16.385279812758068 48.26607547011151),Jeneweingasse,Jeneweingasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Jeneweingasse&start=1,
OEFFHALTESTOGD.13932559,13932559,POINT (16.385145012028566 48.26589006953454),Jeneweingasse,Jeneweingasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Jeneweingasse&start=1,
OEFFHALTESTOGD.13932560,13932560,POINT (16.303883411764506 48.208750470074094),Joachimsthalerplatz,Joachimsthalerplatz,"10,49",,1,https://anachb.vor.at?P=SQ&input=Wien%20Joachimsthalerplatz&start=1,
OEFFHALTESTOGD.13932561,13932561,POINT (16.305096113032217 48.2092832698456),Joachimsthalerplatz,Joachimsthalerplatz,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Joachimsthalerplatz&start=1,
OEFFHALTESTOGD.13932562,13932562,POINT (16.305114112085082 48.20933116988675),Joachimsthalerplatz,Joachimsthalerplatz,"10,46",,1,https://anachb.vor.at?P=SQ&input=Wien%20Joachimsthalerplatz&start=1,
OEFFHALTESTOGD.13932563,13932563,POINT (16.304539212059346 48.208930069573796),Joachimsthalerplatz,Joachimsthalerplatz,"10,46,49",,1,https://anachb.vor.at?P=SQ&input=Wien%20Joachimsthalerplatz&start=1,
OEFFHALTESTOGD.13932564,13932564,POINT (16.305006312719932 48.20879836987577),Joachimsthalerplatz,Joachimsthalerplatz,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Joachimsthalerplatz&start=1,
OEFFHALTESTOGD.13932565,13932565,POINT (16.305006312719932 48.20879836987577),Joachimsthalerplatz,Joachimsthalerplatz,10,,1,https://anachb.vor.at?P=SQ&input=Wien%20Joachimsthalerplatz&start=1,
OEFFHALTESTOGD.13932566,13932566,POINT (16.400937412733008 48.28022176959301),"Großjedlersdorf, Jochbergengasse","Großjedlersdorf, Jochbergengasse","30A,32A",,2,"https://anachb.vor.at?P=SQ&input=Wien%20Großjedlersdorf,%20Jochbergengasse&start=1",
OEFFHALTESTOGD.13932567,13932567,POINT (16.40074881264002 48.28020977010127),"Großjedlersdorf, Jochbergengasse","Großjedlersdorf, Jochbergengasse","30A,32A",,2,"https://anachb.vor.at?P=SQ&input=Wien%20Großjedlersdorf,%20Jochbergengasse&start=1",
OEFFHALTESTOGD.13932568,13932568,POINT (16.440907945401577 48.29625273322166),Gerasdorf Grenzweg,Gerasdorf Grenzweg,510,,3,https://anachb.vor.at?P=SQ&input=Gerasdorf%20bei%20Wien%20Grenzweg&start=1,
OEFFHALTESTOGD.13932569,13932569,POINT (16.589992210291438 48.12420468032619),Fischamend Zeppelinstraße,Fischamend Zeppelinstraße,"221,222,273",,3,https://anachb.vor.at?P=SQ&input=Fischamend%20Zeppelinstraße&start=1,
OEFFHALTESTOGD.13932570,13932570,POINT (16.590216810146394 48.12469638071729),Fischamend Zeppelinstraße,Fischamend Zeppelinstraße,"221,222,273",,3,https://anachb.vor.at?P=SQ&input=Fischamend%20Zeppelinstraße&start=1,
OEFFHALTESTOGD.13932571,13932571,POINT (16.624083510043608 48.377746168065215),Auersthal Europa-Siedlung,Auersthal Europa-Siedlung,"520,530,531",,3,https://anachb.vor.at?P=SQ&input=Auersthal%20Europa-Siedlung&start=1,
OEFFHALTESTOGD.13932572,13932572,POINT (16.361110651961773 48.30398546090104),Langenzersdorf Rebschulgasse,Langenzersdorf Rebschulgasse,856,,3,https://anachb.vor.at?P=SQ&input=Langenzersdorf%20Rebschulgasse&start=1,
OEFFHALTESTOGD.13932573,13932573,POINT (16.369195449230094 48.30103355806286),Langenzersdorf Im Kühhagel,Langenzersdorf Im Kühhagel,856,,3,https://anachb.vor.at?P=SQ&input=Langenzersdorf%20Im%20Kühhagel&start=1,
OEFFHALTESTOGD.13932574,13932574,POINT (16.370030847639782 48.300071457801266),Langenzersdorf Friedhofstraße,Langenzersdorf Friedhofstraße,856,,3,https://anachb.vor.at?P=SQ&input=Langenzersdorf%20Friedhofstraße&start=1,
OEFFHALTESTOGD.13932575,13932575,POINT (16.57227754885703 48.301415886306245),Deutsch-Wagram Franz-Schuhmeier-Str.,Deutsch-Wagram Franz-Schuhmeier-Str.,522,,3,https://anachb.vor.at?P=SQ&input=Deutsch-Wagram%20Franz-Schuhmeier-Str.&start=1,
OEFFHALTESTOGD.13932576,13932576,POINT (16.578808350334924 48.30233618423031),Deutsch-Wagram Karl-Wiesinger-Straße,Deutsch-Wagram Karl-Wiesinger-Straße,522,,3,https://anachb.vor.at?P=SQ&input=Deutsch-Wagram%20Karl-Wiesinger-Straße&start=1,
OEFFHALTESTOGD.13932577,13932577,POINT (16.58165604896383 48.30149958329131),Deutsch-Wagram Albert-Schweitzer-G.,Deutsch-Wagram Albert-Schweitzer-G.,522,,3,https://anachb.vor.at?P=SQ&input=Deutsch-Wagram%20Albert-Schweitzer-Gasse&start=1,
OEFFHALTESTOGD.13932578,13932578,POINT (16.166670207114525 48.24827042906489),Mauerbach Volksschule,Mauerbach Volksschule,450,,3,https://anachb.vor.at?P=SQ&input=Mauerbach%20Volksschule&start=1,
OEFFHALTESTOGD.13932579,13932579,POINT (16.312556503738854 48.1157371778943),Vösendorf Anton-Benya-Straße 7,Vösendorf Anton-Benya-Straße 7,268,,3,https://anachb.vor.at?P=SQ&input=Vösendorf%20Anton-Benya-Straße%207&start=1,
OEFFHALTESTOGD.13932580,13932580,POINT (16.30846017387895 48.07891787890596),Wiener Neudorf Am Anningerpark,Wiener Neudorf Am Anningerpark,214,,3,https://anachb.vor.at?P=SQ&input=Wiener%20Neudorf%20Am%20Anningerpark&start=1,
OEFFHALTESTOGD.13932581,13932581,POINT (16.308127774435224 48.079139979082896),Wiener Neudorf Am Anningerpark,Wiener Neudorf Am Anningerpark,214,,3,https://anachb.vor.at?P=SQ&input=Wiener%20Neudorf%20Am%20Anningerpark&start=1,
OEFFHALTESTOGD.13932582,13932582,POINT (16.311694075972987 48.08085037773511),Wiener Neudorf Anningerstraße,Wiener Neudorf Anningerstraße,214,,3,https://anachb.vor.at?P=SQ&input=Wiener%20Neudorf%20Anningerstraße&start=1,
OEFFHALTESTOGD.13932583,13932583,POINT (16.31159527600418 48.08089237843215),Wiener Neudorf Anningerstraße,Wiener Neudorf Anningerstraße,214,,3,https://anachb.vor.at?P=SQ&input=Wiener%20Neudorf%20Anningerstraße&start=1,
OEFFHALTESTOGD.13932584,13932584,POINT (16.302153991849682 48.10138338187624),Brunn/Geb. Auf der Stierwiese,Brunn/Geb. Auf der Stierwiese,212,,3,https://anachb.vor.at?P=SQ&input=Brunn%20am%20Gebirge%20Auf%20der%20Stierwiese&start=1,
OEFFHALTESTOGD.13932585,13932585,POINT (16.142514564888632 48.32261943825379),Wipfing/Donau Hauptstraße,Wipfing/Donau Hauptstraße,406,,3,https://anachb.vor.at?P=SQ&input=Wipfing%20(NÖ)%20Hauptstraße&start=1,
OEFFHALTESTOGD.13932586,13932586,POINT (16.319410682584017 48.08962377531599),Wiener Neudorf Eumigweg,Wiener Neudorf Eumigweg,214,,3,https://anachb.vor.at?P=SQ&input=Wiener%20Neudorf%20Eumigweg&start=1,
OEFFHALTESTOGD.13932587,13932587,POINT (16.1055128403593 48.16437115104858),Wolfsgraben Besenkopf,Wolfsgraben Besenkopf,"250,253,458",,3,https://anachb.vor.at?P=SQ&input=Wolfsgraben%20(NÖ)%20Besenkopf&start=1,
OEFFHALTESTOGD.13932588,13932588,POINT (16.10541404107629 48.16427525060722),Wolfsgraben Besenkopf,Wolfsgraben Besenkopf,"250,253,458",,3,https://anachb.vor.at?P=SQ&input=Wolfsgraben%20(NÖ)%20Besenkopf&start=1,
